Date,Open,High,Low,Close,Adj Close,Volume
2013-02-25,30980.000000,30980.000000,30600.000000,30600.000000,24456.419922,8897550
2013-02-26,30300.000000,30760.000000,30160.000000,30540.000000,24408.470703,9244750
2013-02-27,31180.000000,31180.000000,30380.000000,30540.000000,24408.470703,8938200
2013-02-28,30600.000000,31080.000000,30600.000000,30880.000000,24680.205078,12784200
2013-03-04,31260.000000,31260.000000,30600.000000,30780.000000,24600.277344,13276850
2013-03-05,31120.000000,31280.000000,30960.000000,31000.000000,24776.117188,9294600
2013-03-06,31440.000000,31500.000000,30940.000000,31200.000000,24935.957031,10148650
2013-03-07,30960.000000,31000.000000,30240.000000,30400.000000,24296.576172,13482700
2013-03-08,30300.000000,30340.000000,29780.000000,29980.000000,23960.894531,18941000
2013-03-11,29860.000000,30240.000000,29700.000000,30160.000000,24104.763672,13748250
2013-03-12,30080.000000,30240.000000,29800.000000,29880.000000,23880.970703,8746550
2013-03-13,30120.000000,30580.000000,30020.000000,30540.000000,24408.470703,11303550
2013-03-14,30560.000000,30680.000000,29980.000000,30400.000000,24296.576172,12557800
2013-03-15,30580.000000,30580.000000,29600.000000,29600.000000,23657.193359,36618350
2013-03-18,29200.000000,29200.000000,28680.000000,28900.000000,23097.734375,26439550
2013-03-19,29000.000000,29840.000000,28960.000000,29500.000000,23577.265625,13977100
2013-03-20,29200.000000,29700.000000,29120.000000,29200.000000,23337.501953,13515750
2013-03-21,29220.000000,29480.000000,29120.000000,29140.000000,23289.541016,11768550
2013-03-22,29160.000000,29360.000000,29040.000000,29100.000000,23257.580078,10687100
2013-03-25,29600.000000,29900.000000,29400.000000,29900.000000,23896.957031,10272050
2013-03-26,29900.000000,30440.000000,29820.000000,30180.000000,24120.742188,16830000
2013-03-27,30300.000000,30320.000000,29740.000000,30080.000000,24040.828125,12881400
2013-03-28,30060.000000,30200.000000,29940.000000,30200.000000,24136.728516,7989600
2013-03-29,30480.000000,30640.000000,30340.000000,30540.000000,24408.470703,9533700
2013-04-01,30700.000000,30700.000000,30240.000000,30240.000000,24168.697266,5295500
2013-04-02,30200.000000,30640.000000,30200.000000,30500.000000,24376.500000,8574850
2013-04-03,30520.000000,30560.000000,30180.000000,30420.000000,24312.560547,10882700
2013-04-04,30340.000000,30380.000000,29980.000000,30120.000000,24072.792969,10700450
2013-04-05,30100.000000,30320.000000,29860.000000,30100.000000,24056.806641,14977350
2013-04-08,30100.000000,30620.000000,29940.000000,30400.000000,24296.576172,12959500
2013-04-09,30540.000000,30600.000000,30200.000000,30560.000000,24424.453125,9244000
2013-04-10,30800.000000,30800.000000,30260.000000,30420.000000,24312.560547,11779700
2013-04-11,30420.000000,30800.000000,30360.000000,30800.000000,24616.265625,11291500
2013-04-12,30800.000000,31000.000000,30260.000000,30340.000000,24248.623047,10744050
2013-04-15,30060.000000,30700.000000,30060.000000,30460.000000,24344.531250,10767300
2013-04-16,30100.000000,30640.000000,30020.000000,30560.000000,24424.453125,18551850
2013-04-17,31320.000000,31320.000000,30280.000000,30360.000000,24264.613281,10491100
2013-04-18,30400.000000,30440.000000,29620.000000,29660.000000,23705.142578,13358400
2013-04-19,29300.000000,29840.000000,29100.000000,29500.000000,23577.265625,15704000
2013-04-22,29800.000000,30060.000000,29300.000000,30060.000000,24024.835938,9335850
2013-04-23,30000.000000,30060.000000,29480.000000,29660.000000,23705.142578,8864850
2013-04-24,29700.000000,29880.000000,29480.000000,29720.000000,23753.097656,10086550
2013-04-25,29400.000000,29880.000000,29400.000000,29880.000000,23880.970703,10463900
2013-04-26,29900.000000,29940.000000,29440.000000,29720.000000,23753.097656,11651600
2013-04-29,29820.000000,29840.000000,29500.000000,29620.000000,23673.179688,8500150
2013-04-30,29800.000000,30600.000000,29760.000000,30400.000000,24296.576172,18705000
2013-05-02,30520.000000,30640.000000,30340.000000,30560.000000,24424.453125,10048950
2013-05-03,30700.000000,30740.000000,30420.000000,30700.000000,24536.347656,6559050
2013-05-06,30800.000000,30800.000000,30240.000000,30280.000000,24200.669922,8654300
2013-05-07,30160.000000,30160.000000,29820.000000,29860.000000,23864.990234,11434500
2013-05-08,29860.000000,29960.000000,29580.000000,29760.000000,23785.064453,14921950
2013-05-09,29800.000000,30400.000000,29780.000000,30300.000000,24216.652344,10806150
2013-05-10,30280.000000,30280.000000,29520.000000,29520.000000,23593.255859,11794850
2013-05-13,29420.000000,29600.000000,29240.000000,29540.000000,23609.242188,8750100
2013-05-14,29740.000000,30000.000000,29660.000000,30000.000000,23976.880859,9002650
2013-05-15,29700.000000,30000.000000,29680.000000,30000.000000,23976.880859,10594800
2013-05-16,30020.000000,30280.000000,30000.000000,30160.000000,24104.763672,14657550
2013-05-20,30040.000000,30240.000000,29920.000000,29940.000000,23928.927734,12288850
2013-05-21,30200.000000,30200.000000,29700.000000,29840.000000,23849.005859,11600400
2013-05-22,30080.000000,30200.000000,29820.000000,30180.000000,24120.742188,9923100
2013-05-23,29840.000000,30040.000000,29680.000000,29680.000000,23721.130859,11994150
2013-05-24,29740.000000,29880.000000,29440.000000,29720.000000,23753.097656,10190600
2013-05-27,29800.000000,29980.000000,29740.000000,29780.000000,23801.052734,6146400
2013-05-28,29620.000000,29920.000000,29620.000000,29680.000000,23721.130859,11588050
2013-05-29,29680.000000,30460.000000,29660.000000,30240.000000,24168.697266,14760550
2013-05-30,30360.000000,30980.000000,30240.000000,30880.000000,24680.205078,22778000
2013-05-31,30920.000000,31180.000000,30740.000000,30760.000000,24584.292969,18025050
2013-06-03,30720.000000,31180.000000,30560.000000,30640.000000,24488.388672,10309450
2013-06-04,30660.000000,30840.000000,30420.000000,30800.000000,24616.265625,8496600
2013-06-05,30980.000000,31060.000000,30420.000000,30420.000000,24312.560547,13590650
2013-06-07,29500.000000,29700.000000,28480.000000,28540.000000,22810.007813,54290800
2013-06-10,28400.000000,28860.000000,28280.000000,28500.000000,22778.031250,26677700
2013-06-11,28220.000000,28380.000000,27560.000000,27780.000000,22202.597656,34613000
2013-06-12,27560.000000,28060.000000,27240.000000,27700.000000,22138.660156,22887650
2013-06-13,27600.000000,27940.000000,27140.000000,27140.000000,21691.089844,33509850
2013-06-14,27300.000000,27540.000000,27140.000000,27380.000000,21882.900391,17558350
2013-06-17,27400.000000,27560.000000,27300.000000,27320.000000,21834.949219,11758450
2013-06-18,27360.000000,27740.000000,27200.000000,27740.000000,22170.628906,11043050
2013-06-19,27640.000000,27700.000000,27280.000000,27380.000000,21882.900391,10270250
2013-06-20,26860.000000,26960.000000,26520.000000,26580.000000,21243.519531,17817950
2013-06-21,25880.000000,26660.000000,25800.000000,26500.000000,21179.578125,27677800
2013-06-24,27000.000000,27000.000000,26260.000000,26260.000000,20987.767578,15847900
2013-06-25,26020.000000,26360.000000,25760.000000,25940.000000,20732.015625,20774950
2013-06-26,26020.000000,26100.000000,24900.000000,25220.000000,20156.566406,31751200
2013-06-27,25900.000000,26880.000000,25720.000000,26780.000000,21411.853516,25756150
2013-06-28,27000.000000,27000.000000,26580.000000,26840.000000,21459.826172,20961250
2013-07-01,26680.000000,26920.000000,26440.000000,26520.000000,21203.970703,12825950
2013-07-02,26800.000000,27040.000000,26600.000000,26700.000000,21347.894531,10214450
2013-07-03,26680.000000,26780.000000,25900.000000,26020.000000,20804.195313,12822050
2013-07-04,26040.000000,26340.000000,25920.000000,26340.000000,21060.048828,9042650
2013-07-05,25720.000000,26300.000000,25200.000000,25340.000000,20260.507813,30382800
2013-07-08,25000.000000,25160.000000,24180.000000,24520.000000,19604.873047,26480150
2013-07-09,24600.000000,25000.000000,24580.000000,24740.000000,19780.781250,19694950
2013-07-10,24900.000000,25040.000000,24740.000000,24960.000000,19956.679688,17305650
2013-07-11,25020.000000,26240.000000,25020.000000,26240.000000,20980.101563,20788350
2013-07-12,26400.000000,26480.000000,26020.000000,26240.000000,20980.101563,11391300
2013-07-15,26300.000000,26380.000000,25700.000000,26260.000000,20996.091797,9629600
2013-07-16,26360.000000,26420.000000,25800.000000,25960.000000,20756.222656,9300950
2013-07-17,26020.000000,26600.000000,25720.000000,26400.000000,21108.027344,12302300
2013-07-18,26500.000000,26500.000000,25840.000000,25840.000000,20660.279297,15704200
2013-07-19,25760.000000,25900.000000,25280.000000,25460.000000,20356.447266,16271300
2013-07-22,25600.000000,25780.000000,25300.000000,25460.000000,20356.447266,10351150
2013-07-23,25460.000000,26140.000000,25440.000000,26140.000000,20900.144531,11948900
2013-07-24,26140.000000,26340.000000,25900.000000,26300.000000,21028.066406,8772650
2013-07-25,26340.000000,26440.000000,26160.000000,26300.000000,21028.066406,8495650
2013-07-26,26280.000000,26380.000000,25980.000000,26060.000000,20836.181641,13619550
2013-07-29,25820.000000,26000.000000,25580.000000,25660.000000,20516.357422,11821850
2013-07-30,25540.000000,25900.000000,25540.000000,25800.000000,20628.298828,9425350
2013-07-31,25600.000000,25800.000000,25580.000000,25600.000000,20468.388672,12735500
2013-08-01,25700.000000,25760.000000,25480.000000,25600.000000,20468.388672,9058900
2013-08-02,25860.000000,26000.000000,25640.000000,25720.000000,20564.335938,11241350
2013-08-05,25660.000000,25660.000000,25480.000000,25480.000000,20372.443359,8079850
2013-08-06,24900.000000,25440.000000,24900.000000,25080.000000,20052.621094,14493700
2013-08-07,24740.000000,24800.000000,24440.000000,24440.000000,19540.912109,15778100
2013-08-08,24260.000000,24700.000000,24260.000000,24340.000000,19460.962891,17910800
2013-08-09,24580.000000,24820.000000,24400.000000,24600.000000,19668.843750,12080200
2013-08-12,24600.000000,24960.000000,24500.000000,24640.000000,19700.828125,10140600
2013-08-13,24880.000000,25800.000000,24840.000000,25800.000000,20628.298828,20929450
2013-08-14,25780.000000,26000.000000,25700.000000,26000.000000,20788.205078,13005100
2013-08-16,25720.000000,26020.000000,25640.000000,25900.000000,20708.255859,11416600
2013-08-19,25720.000000,25920.000000,25600.000000,25720.000000,20564.335938,6499850
2013-08-20,25920.000000,26100.000000,25380.000000,25380.000000,20292.486328,14230950
2013-08-21,25300.000000,25640.000000,25120.000000,25120.000000,20084.607422,12346050
2013-08-22,25000.000000,25340.000000,24900.000000,25100.000000,20068.619141,11984850
2013-08-23,25600.000000,26000.000000,25420.000000,25900.000000,20708.255859,17203400
2013-08-26,26020.000000,26100.000000,25920.000000,26000.000000,20788.205078,11519650
2013-08-27,26140.000000,26180.000000,25900.000000,26080.000000,20852.169922,9130800
2013-08-28,25680.000000,26200.000000,25680.000000,26180.000000,20932.128906,9492550
2013-08-29,26340.000000,26960.000000,26280.000000,26880.000000,21491.808594,16315000
2013-08-30,27200.000000,27360.000000,27020.000000,27360.000000,21875.593750,17135800
2013-09-02,27360.000000,27420.000000,27000.000000,27020.000000,21603.748047,10081600
2013-09-03,27280.000000,27280.000000,26520.000000,26740.000000,21379.873047,11798500
2013-09-04,26600.000000,27080.000000,26420.000000,26800.000000,21427.841797,10920050
2013-09-05,27400.000000,27420.000000,27160.000000,27300.000000,21827.615234,15100100
2013-09-06,27400.000000,27500.000000,27160.000000,27380.000000,21891.578125,11937950
2013-09-09,27420.000000,27500.000000,27260.000000,27460.000000,21955.544922,9291550
2013-09-10,27380.000000,27920.000000,27360.000000,27920.000000,22323.337891,14717650
2013-09-11,27960.000000,28040.000000,27700.000000,28040.000000,22419.281250,13353000
2013-09-12,28100.000000,28480.000000,27900.000000,28200.000000,22547.207031,21805400
2013-09-13,28180.000000,28200.000000,27920.000000,28120.000000,22483.244141,12281500
2013-09-16,28460.000000,28500.000000,28220.000000,28500.000000,22787.078125,11710700
2013-09-17,28400.000000,28400.000000,27620.000000,27720.000000,22163.423828,17181350
2013-09-23,27300.000000,27620.000000,27060.000000,27200.000000,21747.662109,24362900
2013-09-24,26840.000000,27580.000000,26760.000000,27460.000000,21955.544922,15138900
2013-09-25,27340.000000,27480.000000,27020.000000,27280.000000,21811.628906,11176450
2013-09-26,27280.000000,27440.000000,27120.000000,27440.000000,21939.556641,10374700
2013-09-27,27500.000000,27540.000000,27260.000000,27320.000000,21843.609375,11613250
2013-09-30,27320.000000,27640.000000,27200.000000,27340.000000,21859.597656,11650900
2013-10-01,27600.000000,27660.000000,27200.000000,27640.000000,22099.462891,9773150
2013-10-02,27960.000000,28500.000000,27800.000000,28360.000000,22675.136719,17586350
2013-10-04,28760.000000,28840.000000,28280.000000,28360.000000,22675.136719,15753700
2013-10-07,28740.000000,28740.000000,28500.000000,28720.000000,22962.972656,10228250
2013-10-08,28340.000000,28660.000000,28340.000000,28600.000000,22867.027344,10546000
2013-10-10,28420.000000,28640.000000,28420.000000,28600.000000,22867.027344,13819000
2013-10-11,28800.000000,28940.000000,28720.000000,28860.000000,23074.914063,11254150
2013-10-14,28960.000000,28980.000000,28760.000000,28760.000000,22994.955078,7373700
2013-10-15,29000.000000,29140.000000,28900.000000,29140.000000,23298.785156,10023650
2013-10-16,29380.000000,29380.000000,28900.000000,29000.000000,23186.851563,8010600
2013-10-17,29200.000000,29360.000000,29080.000000,29260.000000,23394.730469,9099350
2013-10-18,29440.000000,29500.000000,29260.000000,29440.000000,23538.648438,7852150
2013-10-21,29500.000000,29780.000000,29080.000000,29280.000000,23410.722656,7126050
2013-10-22,29200.000000,29200.000000,28680.000000,29100.000000,23266.800781,12353250
2013-10-23,29280.000000,29280.000000,28720.000000,28840.000000,23058.921875,8598450
2013-10-24,28620.000000,28980.000000,28580.000000,28980.000000,23170.849609,8915650
2013-10-25,29000.000000,29040.000000,28660.000000,28980.000000,23170.849609,6735300
2013-10-28,29300.000000,29700.000000,29160.000000,29640.000000,23698.558594,11307700
2013-10-29,29800.000000,29800.000000,29560.000000,29800.000000,23826.484375,10334900
2013-10-30,29700.000000,30000.000000,29680.000000,30000.000000,23986.394531,10588400
2013-10-31,29960.000000,30040.000000,29300.000000,29300.000000,23426.712891,12647050
2013-11-01,29800.000000,30000.000000,29360.000000,30000.000000,23986.394531,11357700
2013-11-04,29840.000000,30040.000000,29780.000000,29980.000000,23970.406250,10887800
2013-11-05,30040.000000,30040.000000,29440.000000,29700.000000,23746.527344,8009300
2013-11-06,29960.000000,29960.000000,28980.000000,29020.000000,23202.837891,12218400
2013-11-07,29020.000000,29080.000000,28500.000000,28740.000000,22978.970703,13006800
2013-11-08,28220.000000,28560.000000,28140.000000,28200.000000,22547.207031,13681350
2013-11-11,28500.000000,28680.000000,28180.000000,28560.000000,22835.044922,8563850
2013-11-12,28800.000000,29320.000000,28720.000000,29120.000000,23282.794922,9784900
2013-11-13,28900.000000,28980.000000,28380.000000,28380.000000,22691.125000,9995200
2013-11-14,29100.000000,29100.000000,28480.000000,28480.000000,22771.087891,10132150
2013-11-15,28680.000000,29240.000000,28640.000000,29240.000000,23378.736328,8339250
2013-11-18,29400.000000,29520.000000,29300.000000,29480.000000,23570.630859,6386800
2013-11-19,29660.000000,29780.000000,29540.000000,29780.000000,23810.501953,8183550
2013-11-20,29460.000000,29740.000000,29280.000000,29400.000000,23506.660156,8178150
2013-11-21,29440.000000,29440.000000,28640.000000,28800.000000,23026.937500,9019800
2013-11-22,28820.000000,29120.000000,28620.000000,29000.000000,23186.851563,8574600
2013-11-25,29020.000000,29440.000000,29020.000000,29300.000000,23426.712891,6615300
2013-11-26,29160.000000,29580.000000,29100.000000,29580.000000,23650.585938,8586250
2013-11-27,29340.000000,29520.000000,29200.000000,29400.000000,23506.660156,9351700
2013-11-28,29600.000000,29880.000000,29580.000000,29880.000000,23890.445313,10644900
2013-11-29,29980.000000,29980.000000,29700.000000,29880.000000,23890.445313,6752200
2013-12-02,30000.000000,30060.000000,29340.000000,29340.000000,23458.697266,7487800
2013-12-03,29280.000000,29560.000000,29140.000000,29220.000000,23362.751953,7798600
2013-12-04,29000.000000,29060.000000,28620.000000,28640.000000,22899.015625,10844000
2013-12-05,28660.000000,28920.000000,28440.000000,28800.000000,23026.937500,10479650
2013-12-06,29080.000000,29080.000000,28560.000000,28560.000000,22835.044922,9147450
2013-12-09,28800.000000,29080.000000,28800.000000,29080.000000,23250.812500,6996900
2013-12-10,28820.000000,29020.000000,28620.000000,28800.000000,23026.937500,7755600
2013-12-11,28520.000000,28880.000000,28320.000000,28400.000000,22707.121094,10629150
2013-12-12,27920.000000,28200.000000,27920.000000,28200.000000,22547.207031,14962050
2013-12-13,28200.000000,28220.000000,27800.000000,27800.000000,22227.390625,10053250
2013-12-16,27820.000000,28080.000000,27660.000000,28000.000000,22387.300781,8954400
2013-12-17,28340.000000,28340.000000,27860.000000,27900.000000,22307.345703,7762400
2013-12-18,28100.000000,28200.000000,27880.000000,28020.000000,22403.292969,10899200
2013-12-19,28360.000000,28680.000000,28360.000000,28540.000000,22819.058594,10552400
2013-12-20,28260.000000,28540.000000,28260.000000,28540.000000,22819.058594,8407400
2013-12-23,28740.000000,28760.000000,28580.000000,28660.000000,22915.005859,10639200
2013-12-24,28600.000000,28640.000000,28300.000000,28300.000000,22627.166016,10980350
2013-12-26,28160.000000,28300.000000,28020.000000,28160.000000,22515.226563,12307800
2013-12-27,28200.000000,28220.000000,27900.000000,27920.000000,22544.296875,10510000
2013-12-30,27920.000000,27940.000000,27200.000000,27440.000000,22156.716797,16908100
2014-01-02,26960.000000,27100.000000,26040.000000,26180.000000,21139.318359,31025000
2014-01-03,26000.000000,26220.000000,25740.000000,25920.000000,20929.375000,26496600
2014-01-06,26060.000000,26400.000000,25920.000000,26140.000000,21107.023438,19735800
2014-01-07,26000.000000,26360.000000,25900.000000,26080.000000,21058.570313,19763200
2014-01-08,26000.000000,26080.000000,25740.000000,25820.000000,20848.634766,20474650
2014-01-09,26140.000000,26140.000000,25500.000000,25500.000000,20590.244141,21250950
2014-01-10,25500.000000,25720.000000,25440.000000,25440.000000,20541.791016,18189150
2014-01-13,25660.000000,25940.000000,25460.000000,25900.000000,20913.228516,16449350
2014-01-14,25940.000000,26600.000000,25800.000000,26260.000000,21203.914063,14716650
2014-01-15,26600.000000,26620.000000,25960.000000,25980.000000,20977.824219,11747450
2014-01-16,26000.000000,26200.000000,25860.000000,26020.000000,21010.119141,9752450
2014-01-17,26020.000000,26300.000000,25840.000000,25840.000000,20864.777344,12774250
2014-01-20,26100.000000,26380.000000,25920.000000,26320.000000,21252.363281,8682800
2014-01-21,26300.000000,26540.000000,26220.000000,26480.000000,21381.552734,7562300
2014-01-22,26280.000000,26560.000000,26240.000000,26560.000000,21446.154297,10826500
2014-01-23,26320.000000,26440.000000,25980.000000,25980.000000,20977.824219,10336950
2014-01-24,26000.000000,26360.000000,25820.000000,26140.000000,21107.023438,14001750
2014-01-27,25860.000000,26080.000000,25700.000000,25840.000000,20864.777344,13346300
2014-01-28,25460.000000,25860.000000,25460.000000,25660.000000,20719.439453,11701350
2014-01-29,25600.000000,25760.000000,25540.000000,25600.000000,20670.988281,19181850
2014-02-03,25720.000000,25760.000000,25420.000000,25440.000000,20541.791016,16259200
2014-02-04,25260.000000,25260.000000,24980.000000,24980.000000,20170.365234,16033000
2014-02-05,24900.000000,25100.000000,24680.000000,24740.000000,19976.568359,14926650
2014-02-06,24900.000000,25340.000000,24800.000000,25180.000000,20331.859375,15197450
2014-02-07,25500.000000,25580.000000,25260.000000,25500.000000,20590.244141,9943600
2014-02-10,25420.000000,25620.000000,25240.000000,25540.000000,20622.542969,7799650
2014-02-11,25620.000000,26300.000000,25440.000000,26220.000000,21171.613281,12684000
2014-02-12,26620.000000,26620.000000,26100.000000,26140.000000,21107.023438,10027400
2014-02-13,26000.000000,26400.000000,25800.000000,25960.000000,20961.673828,5838450
2014-02-14,25920.000000,26160.000000,25840.000000,26020.000000,21010.119141,6220750
2014-02-17,25840.000000,26120.000000,25600.000000,25700.000000,20751.732422,9386650
2014-02-18,25700.000000,25980.000000,25640.000000,25900.000000,20913.228516,5910650
2014-02-19,26000.000000,26000.000000,25600.000000,25800.000000,20832.484375,6179750
2014-02-20,25800.000000,25920.000000,25620.000000,25720.000000,20767.884766,9543300
2014-02-21,26660.000000,26660.000000,26000.000000,26600.000000,21478.449219,14346200
2014-02-24,26680.000000,26900.000000,26420.000000,26560.000000,21446.154297,7425050
2014-02-25,26640.000000,26800.000000,26520.000000,26680.000000,21543.048828,8785300
2014-02-26,26740.000000,26860.000000,26500.000000,26840.000000,21672.242188,12918050
2014-02-27,26700.000000,26840.000000,26600.000000,26820.000000,21656.091797,7891350
2014-02-28,26740.000000,26980.000000,26640.000000,26980.000000,21785.285156,14232350
2014-03-03,26720.000000,26800.000000,26420.000000,26500.000000,21397.703125,12104150
2014-03-04,26400.000000,26580.000000,26300.000000,26300.000000,21236.208984,7900150
2014-03-05,26700.000000,26820.000000,26600.000000,26600.000000,21478.449219,7491500
2014-03-06,26580.000000,26580.000000,26200.000000,26520.000000,21413.851563,8616750
2014-03-07,26780.000000,26780.000000,26580.000000,26780.000000,21623.792969,7548650
2014-03-10,26400.000000,26600.000000,26340.000000,26400.000000,21316.960938,8657600
2014-03-11,26400.000000,26540.000000,26180.000000,26440.000000,21349.255859,9079800
2014-03-12,26400.000000,26400.000000,25860.000000,25880.000000,20897.080078,12579250
2014-03-13,25880.000000,26260.000000,25800.000000,25800.000000,20832.484375,11750200
2014-03-14,25400.000000,25700.000000,25400.000000,25500.000000,20590.244141,10836800
2014-03-17,25500.000000,25520.000000,25160.000000,25320.000000,20444.900391,8820000
2014-03-18,25400.000000,25660.000000,25320.000000,25560.000000,20638.691406,11045600
2014-03-19,25600.000000,25700.000000,25360.000000,25380.000000,20493.345703,7638550
2014-03-20,25400.000000,25440.000000,25240.000000,25240.000000,20380.298828,5939400
2014-03-21,25380.000000,25460.000000,25240.000000,25460.000000,20557.937500,8321300
2014-03-24,25200.000000,25480.000000,25180.000000,25460.000000,20557.937500,7073900
2014-03-25,25380.000000,25400.000000,24820.000000,24940.000000,20138.068359,13625000
2014-03-26,25380.000000,25800.000000,24960.000000,25700.000000,20751.732422,17444700
2014-03-27,25800.000000,26660.000000,25700.000000,26660.000000,21526.894531,20877850
2014-03-28,26400.000000,26760.000000,26400.000000,26700.000000,21559.201172,10648700
2014-03-31,26900.000000,26900.000000,26440.000000,26860.000000,21688.390625,13259850
2014-04-01,26900.000000,26900.000000,26620.000000,26780.000000,21623.792969,11081000
2014-04-02,27000.000000,27140.000000,26860.000000,27140.000000,21914.476563,13100050
2014-04-03,27020.000000,27900.000000,27020.000000,27800.000000,22447.404297,19098800
2014-04-04,27540.000000,27940.000000,27540.000000,27600.000000,22285.908203,18400350
2014-04-07,27940.000000,27940.000000,27480.000000,27940.000000,22560.445313,10761750
2014-04-08,27740.000000,27980.000000,27500.000000,27880.000000,22512.001953,10608200
2014-04-09,27880.000000,27900.000000,27280.000000,27420.000000,22140.566406,16061600
2014-04-10,27380.000000,27600.000000,27200.000000,27600.000000,22285.908203,9999200
2014-04-11,27240.000000,27360.000000,27180.000000,27300.000000,22043.671875,10659350
2014-04-14,27300.000000,27720.000000,27300.000000,27400.000000,22124.419922,10586000
2014-04-15,27720.000000,27740.000000,27380.000000,27400.000000,22124.419922,10969800
2014-04-16,27400.000000,27840.000000,27260.000000,27600.000000,22285.908203,9308550
2014-04-17,27520.000000,27600.000000,27320.000000,27400.000000,22124.419922,7241650
2014-04-18,27400.000000,27580.000000,27400.000000,27560.000000,22253.611328,9518350
2014-04-21,27580.000000,27720.000000,27500.000000,27600.000000,22285.908203,3299250
2014-04-22,27480.000000,27680.000000,27420.000000,27500.000000,22205.164063,6084300
2014-04-23,27880.000000,27900.000000,27640.000000,27780.000000,22431.250000,9500750
2014-04-24,28180.000000,28180.000000,27980.000000,28140.000000,22721.941406,10546200
2014-04-25,28400.000000,28560.000000,27960.000000,27980.000000,22592.742188,15269800
2014-04-28,28080.000000,28120.000000,27640.000000,27760.000000,22415.097656,9431450
2014-04-29,27780.000000,27900.000000,27020.000000,27200.000000,21962.921875,10909200
2014-04-30,27600.000000,27620.000000,26520.000000,26860.000000,21688.390625,15047300
2014-05-02,27080.000000,27180.000000,26880.000000,26920.000000,21736.835938,14943350
2014-05-07,27000.000000,27120.000000,26800.000000,26880.000000,21704.539063,14189700
2014-05-08,27100.000000,27100.000000,26880.000000,27000.000000,21801.439453,16281900
2014-05-09,27120.000000,27160.000000,26520.000000,26700.000000,21559.201172,13157050
2014-05-12,26720.000000,27900.000000,26640.000000,27760.000000,22415.097656,15944800
2014-05-13,27760.000000,28500.000000,27760.000000,28000.000000,22608.894531,12107400
2014-05-14,28180.000000,28300.000000,28020.000000,28300.000000,22851.132813,11103750
2014-05-15,28280.000000,28380.000000,28060.000000,28200.000000,22770.380859,6806700
2014-05-16,28000.000000,28740.000000,27980.000000,28560.000000,23061.070313,15856500
2014-05-19,28560.000000,29000.000000,28160.000000,28960.000000,23384.058594,19281050
2014-05-20,28900.000000,29080.000000,28700.000000,29020.000000,23432.501953,16007300
2014-05-21,28700.000000,29000.000000,28700.000000,28820.000000,23271.013672,10842500
2014-05-22,28820.000000,28960.000000,28520.000000,28520.000000,23028.773438,9540000
2014-05-23,28100.000000,28560.000000,28100.000000,28560.000000,23061.070313,8511650
2014-05-26,28400.000000,28640.000000,28300.000000,28440.000000,22964.177734,3735600
2014-05-27,28340.000000,28460.000000,28060.000000,28140.000000,22721.941406,4748400
2014-05-28,28380.000000,28700.000000,28180.000000,28660.000000,23141.822266,9200950
2014-05-29,29000.000000,29300.000000,28800.000000,29200.000000,23577.847656,12521500
2014-05-30,29400.000000,29640.000000,28860.000000,28860.000000,23303.310547,15831050
2014-06-02,28860.000000,29160.000000,28780.000000,29100.000000,23497.103516,7439450
2014-06-03,29680.000000,29900.000000,29300.000000,29400.000000,23739.333984,17234250
2014-06-05,29320.000000,29600.000000,29000.000000,29140.000000,23529.398438,13507050
2014-06-09,29400.000000,29460.000000,28040.000000,28180.000000,22754.240234,22269600
2014-06-10,28420.000000,28760.000000,28100.000000,28720.000000,23190.265625,9214100
2014-06-11,28240.000000,28600.000000,28240.000000,28440.000000,22964.177734,8625750
2014-06-12,28600.000000,28600.000000,28020.000000,28260.000000,22818.832031,12943150
2014-06-13,28040.000000,28080.000000,27260.000000,27340.000000,22075.966797,18589050
2014-06-16,27600.000000,27640.000000,27240.000000,27480.000000,22189.011719,15319950
2014-06-17,27200.000000,27560.000000,27020.000000,27480.000000,22189.011719,13476750
2014-06-18,27460.000000,27520.000000,27120.000000,27160.000000,21930.623047,11044350
2014-06-19,26900.000000,26980.000000,26400.000000,26460.000000,21365.406250,22339700
2014-06-20,26600.000000,26600.000000,25920.000000,26020.000000,21010.119141,23902650
2014-06-23,26420.000000,26640.000000,26320.000000,26440.000000,21349.255859,12488250
2014-06-24,26800.000000,27080.000000,26640.000000,26900.000000,21720.685547,11890850
2014-06-25,26600.000000,26660.000000,26360.000000,26400.000000,21316.960938,10231900
2014-06-26,26180.000000,26860.000000,26140.000000,26500.000000,21397.703125,12765300
2014-06-27,26140.000000,26380.000000,26120.000000,26220.000000,21179.609375,8953050
2014-06-30,26200.000000,26480.000000,26180.000000,26440.000000,21357.320313,8881050
2014-07-01,26160.000000,26280.000000,26020.000000,26200.000000,21163.457031,8725400
2014-07-02,26340.000000,26620.000000,26120.000000,26600.000000,21486.554688,11139250
2014-07-03,26720.000000,26720.000000,26320.000000,26360.000000,21292.691406,8543050
2014-07-04,26440.000000,26520.000000,26060.000000,26120.000000,21098.832031,5978850
2014-07-07,25820.000000,26020.000000,25800.000000,25840.000000,20872.660156,9437050
2014-07-08,25880.000000,26380.000000,25740.000000,25900.000000,20921.123047,12073200
2014-07-09,25740.000000,26160.000000,25660.000000,26160.000000,21131.140625,11829900
2014-07-10,26160.000000,26220.000000,26040.000000,26120.000000,21098.832031,8960200
2014-07-11,26000.000000,26040.000000,25640.000000,25680.000000,20743.414063,10779600
